user_id,thing_id,amount,total_sum,labels
5131,507,39,10151,0
5132,737,53,14118,2
5133,543,51,11576,0
5134,799,46,11361,0
5135,576,30,7278,1
5136,530,36,8943,1
5137,983,62,14894,2
5138,663,42,15521,0
5139,442,34,11517,1
5140,461,37,9531,1
5141,796,53,14906,2
5142,764,53,15910,2
5143,751,48,11361,0
5144,536,41,11439,0
5145,585,46,11791,0
5146,653,45,11358,0
5147,461,29,8386,1
5148,630,52,13158,0
5149,738,35,13502,0
5150,336,27,6131,1
5151,845,52,13376,2
5152,460,32,9700,1
5153,713,46,11849,0
5154,754,52,13785,2
5155,782,50,13606,2
5156,723,49,12674,2
5157,692,33,8066,1
5158,582,36,11269,0
5159,494,33,11193,1
5160,332,30,7972,1
5161,596,46,13149,0
5162,571,33,11064,0
5163,443,32,7837,1
5164,609,40,9775,0
5165,635,34,11016,0
5166,603,49,14384,0
5167,514,36,10416,1
5168,367,34,7894,1
5169,464,39,10033,1
5170,637,41,9693,0
5171,724,48,13521,2
5172,548,39,9834,0
5173,830,49,14710,2
5174,727,43,11248,0
5175,644,37,10091,0
5176,614,43,10649,0
5177,389,27,8863,1
5178,873,46,16636,2
5179,519,36,10846,0
5180,465,22,7382,1
5181,401,36,11611,1
5182,562,37,10610,0
5183,565,38,11385,0
5184,427,47,11597,0
5185,542,26,7317,1
5186,396,25,7918,1
5187,738,48,11116,0
5188,524,30,8591,1
5189,460,32,10401,1
5190,459,30,8635,1
5191,534,39,10674,0
5192,833,55,19373,2
5193,690,53,14609,2
5194,566,31,7799,1
5195,745,49,11319,0
5196,618,53,16119,2
5197,694,60,14343,2
5198,533,36,11877,0
5199,451,33,8368,1
5200,410,31,8522,1
5201,613,36,9952,0
5202,665,46,13066,0
5203,668,34,11215,0
5204,634,40,12606,0
5205,524,35,10115,1
5206,584,39,12572,0
5207,648,38,10309,0
5208,758,48,15975,2
5209,568,38,9018,0
5210,774,55,14520,2
5211,536,37,8201,1
5212,802,42,11429,0
5213,505,35,9606,1
5214,697,40,10529,0
5215,440,25,8314,1
5216,539,45,12847,0
5217,644,45,11867,0
5218,694,47,13209,0
5219,408,35,9443,1
5220,517,45,12795,0
5221,702,35,9869,0
5222,476,31,7853,1
5223,597,39,9828,0
5224,621,46,10415,0
5225,648,49,12894,0
5226,632,45,9979,0
5227,626,41,11750,0
5228,597,50,13295,0
5229,613,33,11802,0
5230,353,28,8705,1
5231,627,44,11442,0
5232,668,47,13625,0
5233,581,44,12378,0
5234,436,44,10490,0
5235,528,40,12806,0
5236,646,43,8944,0
5237,860,59,15723,2
5238,472,40,8589,1
5239,584,35,12815,0
5240,334,28,6951,1
5241,873,54,13659,2
5242,712,53,11894,2
5243,804,43,13647,2
5244,514,41,10111,0
5245,570,25,7111,1
5246,755,38,10822,0
5247,903,63,15764,2
5248,315,29,7869,1
5249,480,45,11546,0
5250,815,47,13984,2
5251,824,55,17501,2
5252,405,29,10381,1
5253,497,41,12243,0
5254,584,43,9206,0
5255,91,13,3306,1
5256,568,41,11898,0
5257,809,47,11200,0
5258,692,49,12879,0
5259,549,36,9525,1
5260,722,52,10588,0
5261,644,41,13305,0
5262,742,51,13759,2
5263,634,46,10112,0
5264,592,44,10924,0
5265,567,37,10181,0
5266,549,35,10388,0
5267,669,44,14948,0
5268,853,59,16228,2
5269,379,38,9876,1
5270,566,41,10193,0
5271,534,36,9301,1
5272,543,40,10409,0
5273,408,35,9124,1
5274,558,46,14556,0
5275,412,29,9217,1
5276,465,39,11109,0
5277,336,22,6815,1
5278,547,37,13180,0
5279,521,30,6023,1
5280,754,44,12307,0
5281,504,45,12152,0
5282,620,32,9097,1
5283,574,30,10010,1
5284,425,33,9723,1
5285,537,37,10542,0
5286,715,36,9611,0
5287,353,20,7294,1
5288,761,55,12497,2
5289,684,43,11652,0
5290,498,37,10620,0
5291,577,41,9805,0
5292,584,47,12846,0
5293,1103,64,21335,2
5294,693,46,12621,0
5295,456,33,10440,1
5296,450,32,7701,1
5297,532,33,12380,0
5298,602,35,8981,1
5299,349,33,5212,1
5300,722,55,16375,2
5301,1095,69,19144,2
5302,818,50,16783,2
5303,845,55,14452,2
5304,599,37,9887,0
5305,456,37,9933,1
5306,658,47,12853,0
5307,539,35,9050,1
5308,388,42,8772,1
5309,725,39,10517,0
5310,405,25,7421,1
5311,527,38,10197,0
5312,542,35,8630,1
5313,437,44,9094,1
5314,538,51,12709,0
5315,708,49,11555,0
5316,753,44,15351,2
5317,659,47,10719,0
5318,497,35,10227,1
5319,513,27,9198,1
5320,750,61,16883,2
5321,585,34,9462,1
5322,538,38,11607,0
5323,738,48,14017,2
5324,576,32,9134,1
5325,450,29,7882,1
5326,705,57,12828,2
5327,556,43,13270,0
5328,724,50,11609,0
5329,452,35,7367,1
5330,430,41,11933,0
5331,461,29,9435,1
5332,554,33,8815,1
5333,679,52,13046,2
5334,371,25,5995,1
5335,597,39,11314,0
5336,583,37,9603,0
5337,583,39,9354,0
5338,793,45,14660,2
5339,610,42,11175,0
5340,599,50,11285,0
5341,737,46,12925,0
5342,661,50,11715,0
5343,762,50,15151,2
5344,432,26,6275,1
5345,682,49,12187,0
5346,1000,60,15507,2
5347,594,52,12327,0
5348,551,41,10375,0
5349,627,46,13015,0
5350,776,43,11575,0
5351,539,46,11936,0
5352,756,42,12624,0
5353,667,44,10931,0
5354,698,44,11836,0
5355,558,39,11008,0
5356,689,54,14519,2
5357,594,59,13679,2
5358,835,59,15037,2
5359,482,26,8022,1
5360,583,35,11647,0
5361,426,37,10485,1
5362,627,51,14208,2
5363,442,31,8622,1
5364,782,50,9569,0
5365,495,34,10817,1
5366,868,57,13277,2
5367,686,57,13179,2
5368,503,34,7659,1
5369,794,45,12340,0
5370,442,31,7680,1
5371,460,40,10266,1
5372,701,51,12173,0
5373,653,41,12734,0
5374,573,39,10943,0
5375,529,36,11932,0
5376,832,49,14436,2
5377,582,39,10471,0
5378,462,28,9462,1
5379,244,18,6042,1
5380,546,46,10678,0
5381,662,50,10459,0
5382,743,57,15633,2
5383,377,31,9456,1
5384,504,44,11406,0
5385,574,32,11571,0
5386,663,50,14275,2
5387,477,34,8111,1
5388,507,36,12232,0
5389,744,37,13092,0
5390,541,37,9729,1
5391,837,69,17973,2
5392,690,49,13408,2
5393,448,34,9064,1
5394,728,46,11969,0
5395,374,27,7910,1
5396,726,62,14318,2
5397,315,24,7754,1
5398,587,34,10732,0
5399,695,41,11479,0
5400,560,43,9227,0
5401,597,37,9944,0
5402,863,64,16502,2
5403,572,44,12933,0
5404,874,52,14433,2
5405,398,38,7639,1
5406,810,46,14074,2
5407,1003,63,19472,2
5408,509,35,9017,1
5409,388,36,9006,1
5410,705,49,13264,2
5411,369,21,8332,1
5412,629,46,9336,0
5413,667,51,15188,2
5414,635,49,13868,0
5415,851,58,13006,2
5416,945,57,17890,2
5417,604,38,11059,0
5418,757,56,12159,2
5419,141,19,5979,1
5420,704,41,10109,0
5421,478,38,10094,1
5422,528,35,10631,0
5423,685,41,13192,0
5424,483,33,9226,1
5425,685,37,11155,0
5426,651,57,14480,2
5427,574,39,11371,0
5428,521,40,13352,0
5429,545,33,8031,1
5430,453,24,6155,1
5431,552,38,11733,0
5432,556,35,10483,0
5433,737,46,12408,0
5434,575,33,10131,1
5435,655,46,13121,0
5436,604,45,11789,0
5437,548,49,12274,0
5438,600,40,10523,0
5439,409,32,13332,1
5440,704,44,12521,0
5441,590,44,11174,0
5442,690,47,11845,0
5443,687,43,12799,0
5444,638,42,12781,0
5445,478,31,7221,1
5446,449,30,8645,1
5447,826,47,12751,2
5448,911,60,16776,2
5449,497,37,11182,0
5450,454,43,11281,0
5451,617,46,13090,0
5452,472,28,7772,1
5453,464,35,11548,1
5454,567,37,10046,0
5455,413,38,9138,1
5456,594,51,11619,0
5457,509,34,6989,1
5458,612,46,11557,0
5459,479,24,8431,1
5460,712,51,16924,2
5461,455,39,11409,0
5462,815,44,14221,2
5463,385,20,5991,1
5464,647,50,13092,0
5465,719,44,9996,0
5466,387,29,8011,1
5467,713,55,14324,2
5468,651,51,10828,0
5469,752,41,12384,0
5470,633,34,9657,0
5471,920,54,14012,2
5472,750,56,14402,2
5473,739,41,8135,0
5474,409,31,9070,1
5475,568,39,10696,0
5476,477,27,8525,1
5477,628,40,12063,0
5478,848,53,13231,2
5479,404,20,5816,1
5480,970,56,14824,2
5481,234,22,5802,1
5482,491,38,9865,1
5483,673,49,10744,0
5484,720,37,9497,0
5485,668,43,12113,0
5486,569,45,14488,0
5487,566,44,10256,0
5488,429,36,7960,1
5489,515,48,11919,0
5490,640,46,12254,0
5491,649,46,13201,0
5492,377,35,9777,1
5493,708,48,10104,0
5494,518,39,12306,0
5495,572,38,12065,0
5496,499,41,10522,0
5497,764,46,12987,2
5498,759,53,13595,2
5499,697,41,10945,0
5500,506,36,10318,1
5501,448,35,9469,1
5502,586,35,10866,0
5503,499,28,10432,1
5504,422,39,7843,1
5505,737,46,15020,2
5506,690,36,12730,0
5507,415,29,8516,1
5508,699,40,13671,0
5509,447,31,6466,1
5510,605,33,9685,1
5511,696,51,17014,2
5512,535,38,11022,0
5513,992,57,16372,2
5514,788,52,15415,2
5515,548,53,9788,0
5516,557,38,10066,0
5517,387,24,9205,1
5518,836,51,16013,2
5519,356,23,9428,1
5520,473,33,9462,1
5521,770,41,11860,0
5522,795,46,14165,2
5523,407,41,7551,1
5524,506,35,10367,1
5525,292,17,6163,1
5526,701,45,10933,0
5527,760,34,9695,0
5528,576,43,14925,0
5529,420,31,11505,1
5530,524,31,9000,1
5531,922,73,18613,2
5532,660,50,11661,0
5533,753,47,15147,2
5534,657,43,12700,0
5535,664,52,12175,0
5536,721,42,9796,0
5537,465,33,7226,1
5538,387,29,8781,1
5539,395,28,7264,1
5540,541,29,8572,1
5541,672,48,12867,0
5542,787,55,15991,2
5543,523,37,11946,0
5544,592,38,10923,0
5545,368,35,10018,1
5546,760,51,12870,2
5547,383,29,9081,1
5548,605,50,12980,0
5549,746,46,12310,0
5550,570,33,9152,1
5551,958,60,17107,2
5552,394,28,8881,1
5553,605,40,10534,0
5554,660,50,14180,2
5555,851,54,13178,2
5556,976,57,15269,2
5557,446,47,12314,0
5558,404,29,8486,1
5559,759,54,12441,2
5560,451,51,11425,0
5561,496,38,11260,0
5562,626,41,11812,0
5563,607,49,12676,0
5564,617,46,13692,0
5565,594,31,12372,0
5566,875,52,13731,2
5567,799,55,12845,2
5568,597,42,11963,0
5569,527,41,11111,0
5570,699,46,13231,0
5571,501,34,9132,1
5572,711,40,14294,0
5573,523,27,7444,1
5574,707,46,13346,0
5575,523,43,10933,0
5576,692,56,14169,2
5577,877,65,15740,2
5578,508,30,7813,1
5579,572,41,9564,0
5580,555,39,11330,0
5581,695,42,12633,0
5582,745,45,12271,0
5583,470,49,13254,0
5584,381,32,8750,1
5585,695,41,10824,0
5586,507,25,7799,1
5587,831,42,11840,0
5588,562,40,13166,0
5589,421,33,10662,1
5590,754,50,10920,0
5591,544,37,9212,1
5592,815,64,16195,2
5593,895,42,14660,2
5594,635,42,11044,0
5595,639,40,12361,0
5596,651,38,12194,0
5597,684,63,16115,2
5598,728,58,15296,2
5599,649,45,9992,0
5600,696,42,11009,0
5601,599,43,10119,0
5602,461,36,9417,1
5603,587,36,10464,0
5604,1037,65,17514,2
5605,402,33,6877,1
5606,555,47,13095,0
5607,792,47,12779,2
5608,831,45,13452,2
5609,694,36,11757,0
5610,471,32,10644,1
5611,690,40,8274,0
5612,663,43,12267,0
5613,640,43,12975,0
5614,789,65,18478,2
5615,369,26,6987,1
5616,456,34,11633,1
5617,549,37,10535,0
5618,540,34,9936,1
5619,901,52,14668,2
5620,804,57,13747,2
5621,307,25,5787,1
5622,821,40,11983,0
5623,673,51,12380,0
5624,578,29,7981,1
5625,844,59,12785,2
5626,478,30,8981,1
5627,592,39,9960,0
5628,673,57,11800,2
5629,463,40,12409,0
5630,675,47,13437,0
5631,496,34,11199,1
5632,439,43,13832,0
5633,631,51,12283,0
5634,696,54,13730,2
5635,749,52,13308,2
5636,714,46,15563,2
5637,713,49,11523,0
5638,585,45,11030,0
5639,299,23,7273,1
5640,406,35,6544,1
5641,760,39,11683,0
5642,613,35,11715,0
5643,701,43,14822,2
5644,862,52,15058,2
5645,539,39,10126,0
5646,527,43,12453,0
5647,503,33,9931,1
5648,668,47,14220,2
5649,524,47,12090,0
5650,748,60,17505,2
5651,636,39,10833,0
5652,703,46,11495,0
5653,643,51,13049,0
5654,919,62,12561,2
5655,548,42,12751,0
5656,612,46,9704,0
5657,585,41,11958,0
5658,747,57,13283,2
5659,670,38,11750,0
5660,673,47,14502,2
5661,899,43,11165,0
5662,405,34,7186,1
5663,606,47,13523,0
5664,813,52,14221,2
5665,579,33,9771,1
5666,686,60,11690,2
5667,846,53,16245,2
5668,503,35,10086,1
5669,511,35,10423,1
5670,406,32,7292,1
5671,565,37,14199,0
5672,379,33,5896,1
5673,825,45,12735,2
5674,768,54,11521,2
5675,849,55,13782,2
5676,501,37,9745,1
5677,533,40,8887,1
5678,518,42,11263,0
5679,448,23,7947,1
5680,628,38,11909,0
5681,686,46,10491,0
5682,641,49,11257,0
5683,857,70,20324,2
5684,468,30,9742,1
5685,702,37,11957,0
5686,479,39,7954,1
5687,631,42,12717,0
5688,570,30,10120,1
5689,327,28,8407,1
5690,508,29,9863,1
5691,700,49,13537,2
5692,402,29,6444,1
5693,550,36,8593,1
5694,741,49,11806,0
5695,513,30,9169,1
5696,503,40,9754,0
5697,1070,69,16885,2
5698,885,61,16791,2
5699,828,57,15862,2
5700,726,44,12704,0
5701,680,54,13659,2
5702,454,33,9225,1
5703,546,45,11847,0
5704,257,24,4850,1
5705,519,33,8796,1
5706,857,60,17260,2
5707,669,40,10375,0
5708,587,50,13509,0
5709,459,29,8319,1
5710,455,33,9831,1
5711,577,42,11267,0
5712,390,36,7414,1
5713,571,43,11497,0
5714,606,51,11283,0
5715,704,43,11436,0
5716,456,33,6968,1
5717,723,49,16251,2
5718,370,26,8686,1
5719,604,50,11442,0
5720,849,50,12898,2
5721,853,62,15190,2
5722,601,44,13915,0
5723,539,34,9429,1
5724,545,41,11147,0
5725,729,43,11083,0
5726,499,40,8442,1
5727,447,32,9966,1
5728,515,41,10675,0
5729,367,35,9858,1
5730,643,35,10011,0
5731,665,42,14476,0
5732,596,48,14032,0
5733,617,42,11526,0
5734,675,38,13338,0
5735,487,30,7122,1
5736,527,39,11039,0
5737,567,36,8857,1
5738,599,38,10044,0
5739,669,38,12508,0
5740,669,42,11190,0
5741,469,36,8254,1
5742,427,19,5544,1
5743,526,38,12759,0
5744,443,27,8765,1
5745,683,47,9856,0
5746,612,39,12446,0
5747,450,43,9555,1
5748,706,52,16036,2
5749,892,63,15274,2
5750,705,43,11220,0
5751,1105,71,19366,2
5752,473,36,13548,0
5753,622,43,10561,0
5754,656,52,14102,2
5755,540,43,13754,0
5756,807,58,12634,2
5757,482,34,12805,0
5758,585,40,12708,0
5759,637,47,14119,0
5760,523,34,10870,1
5761,548,35,10333,0
5762,355,34,8282,1
5763,690,50,14448,2
5764,707,55,14233,2
5765,797,61,16319,2
5766,591,43,10473,0
5767,644,42,8980,0
5768,567,38,10265,0
5769,766,47,13076,2
5770,779,57,14722,2
5771,427,30,7575,1
5772,496,40,10814,0
5773,479,45,9749,0
5774,857,56,16501,2
5775,574,43,10846,0
5776,567,34,9757,1
5777,632,50,13128,0
5778,432,24,7850,1
5779,514,33,10617,1
5780,769,48,13717,2
5781,432,31,10279,1
5782,439,32,7513,1
5783,681,38,11711,0
5784,607,37,11800,0
5785,467,32,7393,1
5786,634,48,13233,0
5787,774,38,11501,0
5788,677,48,12845,0
5789,851,51,14285,2
5790,838,48,13092,2
5791,1021,69,19143,2
5792,274,33,8964,1
5793,410,33,9194,1
5794,427,29,9791,1
5795,546,45,12938,0
5796,811,54,18343,2
5797,658,45,12277,0
5798,696,45,14831,2
5799,684,46,12750,0
5800,550,31,10148,1
5801,471,34,8974,1
5802,457,37,9873,1
5803,652,35,11119,0
5804,773,42,12835,0
5805,502,36,10563,1
5806,873,42,12396,2
5807,755,51,14259,2
5808,428,29,8673,1
5809,528,43,12494,0
5810,719,43,14451,2
5811,523,44,11272,0
5812,408,30,10032,1
5813,361,27,6315,1
5814,804,46,12510,2
5815,205,14,4106,1
5816,603,44,12326,0
5817,535,36,9388,1
5818,431,24,6338,1
5819,473,31,8895,1
5820,616,31,10032,1
5821,357,26,7017,1
5822,518,39,12855,0
5823,719,46,10007,0
5824,366,30,9798,1
5825,472,33,7595,1
5826,833,54,14918,2
5827,525,43,12326,0
5828,657,46,10530,0
5829,837,67,15013,2
5830,479,33,10745,1
5831,349,26,7525,1
5832,635,52,11902,0
5833,808,53,13581,2
5834,252,19,5494,1
5835,465,37,11100,1
5836,494,37,10308,1
5837,584,43,10493,0
5838,675,49,11847,0
5839,693,52,14998,2
5840,627,42,15701,0
5841,369,28,6530,1
5842,827,52,13570,2
5843,372,38,8521,1
5844,638,33,9739,0
5845,375,26,7841,1
5846,857,66,16722,2
5847,507,36,9273,1
5848,646,37,10563,0
5849,733,54,12840,2
5850,646,47,11917,0
5851,600,40,14530,0
5852,1005,60,15563,2
5853,524,42,10233,0
5854,356,29,5703,1
5855,535,41,11193,0
5856,679,35,11768,0
5857,776,60,16187,2
5858,403,31,7645,1
5859,534,35,10105,1
5860,632,34,11439,0
5861,666,36,9468,0
5862,379,24,5664,1
5863,637,43,12913,0
5864,520,40,11767,0
5865,421,33,9666,1
5866,469,31,9523,1
5867,630,48,14219,0
5868,506,45,12049,0
5869,642,43,12371,0
5870,412,33,9505,1
5871,934,64,18270,2
5872,1052,63,18862,2
5873,653,49,12649,0
5874,693,49,13181,2
5875,636,51,10559,0
5876,689,49,15010,2
5877,655,39,9470,0
5878,504,34,9829,1
5879,604,39,7879,1
5880,560,44,11534,0
5881,599,39,7703,1
5882,693,41,10206,0
5883,604,35,10025,0
5884,408,37,9217,1
5885,474,29,7926,1
5886,676,43,10404,0
5887,781,49,13336,2
5888,394,30,8091,1
5889,571,36,9821,0
5890,476,39,10379,1
5891,642,49,12480,0
5892,633,53,15376,2
5893,562,29,11354,1
5894,332,28,7959,1
5895,518,48,12364,0
5896,379,30,9374,1
5897,636,43,11539,0
5898,492,33,9758,1
5899,932,64,16507,2
5900,432,35,8097,1
5901,790,63,16692,2
5902,729,47,10139,0
5903,392,32,6905,1
5904,442,32,9816,1
5905,528,45,9495,0
5906,471,37,10396,1
5907,860,52,15236,2
5908,598,32,11086,0
5909,468,34,10023,1
5910,674,47,12348,0
5911,845,50,14995,2
5912,659,51,11924,0
5913,630,41,10977,0
5914,633,38,12637,0
5915,364,40,8896,1
5916,504,46,10578,0
5917,609,37,11024,0
5918,482,33,10653,1
5919,388,18,5844,1
5920,437,31,8393,1
5921,506,30,6176,1
5922,658,40,9753,0
5923,881,60,15869,2
5924,430,30,8263,1
5925,820,44,14113,2
5926,664,35,10903,0
5927,750,57,14795,2
5928,530,34,12198,0
5929,565,31,9921,1
5930,765,47,13453,2
5931,803,59,16983,2
5932,425,36,8794,1
5933,806,56,16659,2
5934,681,41,10667,0
5935,652,39,11836,0
5936,567,42,14782,0
5937,310,26,6422,1
5938,462,27,7719,1
5939,365,20,5858,1
5940,594,37,9057,0
5941,520,34,8096,1
5942,1026,74,15529,2
5943,577,36,10987,0
5944,714,46,11393,0
5945,860,50,12975,2
5946,586,41,9688,0
5947,793,45,14355,2
5948,583,39,11585,0
5949,641,39,14105,0
5950,757,42,12788,0
5951,849,53,10821,2
5952,946,54,18081,2
5953,749,47,14275,2
5954,495,40,8489,1
5955,788,49,13157,2
5956,628,31,10579,0
5957,495,36,10889,1
5958,544,35,9249,1
5959,596,45,12486,0
5960,385,21,7709,1
5961,636,46,11368,0
5962,947,51,16243,2
5963,599,40,10516,0
5964,778,51,16995,2
5965,484,34,7778,1
5966,654,52,11358,0
5967,430,47,11260,0
5968,719,53,14323,2
5969,487,40,10195,0
5970,853,45,12759,2
5971,664,47,12270,0
5972,574,43,9327,0
5973,500,38,10594,0
5974,432,31,9110,1
5975,418,39,9668,1
5976,618,46,13313,0
5977,425,30,8968,1
5978,585,30,10612,1
5979,703,44,15073,2
5980,893,60,17346,2
5981,881,50,13660,2
5982,521,47,14168,0
5983,683,57,13715,2
5984,683,30,9455,0
5985,894,53,14912,2
5986,586,35,9232,1
5987,431,32,8229,1
5988,630,50,13211,0
5989,437,23,6472,1
5990,669,41,11846,0
5991,734,56,15884,2
5992,587,37,9339,0
5993,565,39,12359,0
5994,544,32,9532,1
5995,468,30,9512,1
5996,477,36,10302,1
5997,943,60,14957,2
5998,405,27,6755,1
5999,585,38,11664,0
6000,672,52,12257,0
6001,510,43,11687,0
6002,443,27,9273,1
6003,744,50,13246,2
6004,419,28,7761,1
6005,497,31,9238,1
6006,842,57,14094,2
6007,619,45,12138,0
6008,801,52,12841,2
6009,338,32,7191,1
6010,369,20,6431,1
6011,435,39,10957,1
6012,558,34,10401,0
6013,469,31,10018,1
6014,540,35,9663,1
6015,508,38,12191,0
6016,309,22,6242,1
6017,849,49,12575,2
6018,331,25,7760,1
6019,721,45,13443,0
6020,758,47,13634,2
6021,551,36,9228,1
6022,593,41,9907,0
6023,352,25,6855,1
6024,677,42,12466,0
6025,523,45,10920,0
6026,660,39,11175,0
6027,439,34,9607,1
6028,503,44,12620,0
6029,882,47,14933,2
6030,273,15,4831,1
6031,376,39,10675,1
6032,439,26,9347,1
6033,629,34,10192,0
6034,674,42,11526,0
6035,542,36,9797,1
6036,304,25,6172,1
6037,635,30,9048,1
6038,811,53,16246,2
6039,718,43,11484,0
6040,581,35,11762,0
6041,702,39,11639,0
6042,732,43,11975,0
6043,493,44,9377,0
6044,665,48,11881,0
6045,675,43,12752,0
6046,655,45,13153,0
6047,399,26,7929,1
6048,289,31,7604,1
6049,564,34,9675,1
6050,750,49,13030,2
6051,433,26,5759,1
6052,633,40,12470,0
6053,481,37,9859,1
6054,771,46,14843,2
6055,378,28,7021,1
6056,584,38,10559,0
6057,447,29,9099,1
6058,313,23,6030,1
6059,568,32,9989,1
6060,872,55,15475,2
6061,478,40,10772,0
6062,827,53,15910,2
6063,705,37,11713,0
6064,423,42,13899,0
6065,718,46,14500,2
6066,632,42,8909,0
6067,497,36,10634,1
6068,702,49,11362,0
6069,649,47,10886,0
6070,619,36,11379,0
6071,589,35,11078,0
6072,236,26,6844,1
6073,1037,62,20795,2
6074,586,33,9989,1
6075,586,44,13103,0
6076,623,47,13141,0
6077,808,60,15601,2
6078,722,55,14736,2
6079,606,43,11393,0
6080,393,35,8312,1
6081,613,43,11319,0
6082,1040,64,15917,2
6083,619,40,10062,0
6084,979,66,17826,2
6085,628,39,13553,0
6086,619,40,11547,0
6087,707,49,13082,2
6088,636,33,13672,0
6089,702,48,14429,2
6090,698,44,12026,0
6091,607,43,11137,0
6092,489,41,10097,0
6093,568,45,11773,0
6094,534,50,16658,2
6095,536,36,13228,0
6096,621,48,12237,0
6097,490,41,12291,0
6098,510,38,11822,0
6099,797,52,12606,2
6100,467,33,9871,1
6101,497,35,9515,1
6102,607,38,8649,0
6103,679,51,12016,0
6104,745,52,15938,2
6105,684,43,10311,0
6106,795,43,13871,2
6107,612,34,9915,0
6108,687,45,13788,0
6109,721,40,13610,0
6110,453,34,7453,1
6111,440,34,11791,1
6112,828,64,14468,2
6113,425,31,6527,1
6114,329,27,8297,1
6115,660,49,14262,2
6116,745,67,16648,2
6117,419,26,8394,1
6118,583,38,14139,0
6119,488,28,6697,1
6120,883,57,16165,2
6121,664,46,11587,0
6122,856,46,13902,2
6123,425,32,8277,1
6124,723,50,11746,0
6125,807,60,18574,2
6126,490,33,11707,1
6127,447,30,9658,1
6128,519,25,9777,1
6129,633,48,14115,0
6130,722,48,11320,0
6131,528,43,9248,0
6132,608,31,8821,1
6133,770,40,15372,2
6134,992,66,19195,2
6135,701,49,12220,0
6136,987,74,13506,2
6137,775,52,15685,2
6138,635,47,14693,0
6139,621,45,9434,0
6140,706,42,13791,0
6141,713,38,10194,0
6142,497,39,8741,1
6143,730,60,13399,2
6144,548,36,10597,0
6145,611,46,14967,0
6146,464,36,7684,1
6147,476,34,9748,1
6148,722,43,13880,0
6149,694,42,12192,0
6150,649,47,12975,0
6151,705,46,11571,0
6152,408,35,8654,1
6153,425,29,9040,1
6154,293,28,6463,1
6155,879,63,14499,2
6156,718,54,16722,2
6157,322,28,7726,1
6158,770,50,12788,2
6159,686,48,13096,0
6160,761,47,12766,2
6161,540,38,11184,0
6162,584,37,9959,0
6163,417,32,6971,1
6164,579,48,12509,0
6165,687,47,12822,0
6166,484,35,9139,1
6167,804,52,13667,2
6168,672,32,9900,0
6169,611,41,12452,0
6170,493,32,8903,1
6171,899,65,12606,2
6172,603,38,11904,0
6173,473,46,10771,0
6174,473,44,10612,0
6175,498,40,11444,0
6176,568,43,12449,0
6177,411,30,8372,1
6178,688,34,11145,0
6179,456,25,8194,1
6180,398,26,5739,1
6181,496,41,10238,0
6182,843,49,14130,2
6183,536,37,7831,1
6184,593,42,12434,0
6185,674,49,11440,0
6186,641,44,10587,0
6187,413,33,9964,1
6188,520,39,11171,0
6189,363,39,12403,1
6190,776,52,15088,2
6191,567,37,9131,1
6192,542,37,10615,0
6193,395,32,8564,1
6194,528,39,11289,0
6195,537,46,13164,0
6196,507,41,9315,0
6197,587,43,11104,0
6198,503,33,8866,1
6199,518,34,9130,1
6200,646,31,8698,1
6201,672,45,15187,2
6202,492,46,12285,0
6203,760,51,15042,2
6204,976,55,18357,2
6205,473,36,7562,1
6206,361,24,7040,1
6207,369,28,7637,1
6208,285,23,6319,1
6209,459,40,9645,1
6210,516,30,7376,1
6211,638,47,12478,0
6212,541,39,11960,0
6213,415,35,10081,1
6214,868,63,15395,2
6215,556,38,10827,0
6216,647,44,13311,0
6217,615,41,11671,0
6218,518,48,13851,0
6219,485,24,5748,1
6220,569,41,8220,0
6221,1135,65,18954,2
6222,677,44,12350,0
6223,636,48,11029,0
6224,470,32,8782,1
6225,775,52,11983,2
6226,719,55,16597,2
6227,452,29,7739,1
6228,901,60,17187,2
6229,510,45,11891,0
6230,506,45,14788,0
6231,429,33,9826,1
6232,829,54,16713,2
6233,369,38,8578,1
6234,614,34,11774,0
6235,702,54,12535,2
6236,298,30,6550,1
6237,762,44,12965,0
6238,466,33,7547,1
6239,603,46,11619,0
6240,910,64,15639,2
6241,684,47,14475,2
6242,422,27,8882,1
6243,721,42,10680,0
6244,514,38,10498,0
6245,759,53,14101,2
6246,698,55,13535,2
6247,615,37,10793,0
6248,449,37,10872,1
6249,648,41,10379,0
6250,612,43,12705,0
6251,585,33,9158,1
6252,500,31,7243,1
6253,777,46,11910,0
6254,380,32,7204,1
6255,647,46,11028,0
6256,546,29,8803,1
6257,592,38,12124,0
6258,638,35,9518,0
6259,770,50,16245,2
6260,540,45,11857,0
6261,924,61,16524,2
6262,451,27,8783,1
6263,735,46,10285,0
6264,568,40,9025,0
6265,550,32,10121,1
6266,854,52,12573,2
6267,475,41,10229,0
6268,424,30,10020,1
6269,524,34,7796,1
6270,651,46,11101,0
6271,352,29,9383,1
6272,561,36,9020,1
6273,699,44,14194,0
6274,415,30,8865,1
6275,568,50,12982,0
6276,652,42,11456,0
6277,840,50,9772,0
6278,552,33,10964,0
6279,394,34,10489,1
6280,634,45,14002,0
6281,683,45,10983,0
6282,450,35,8476,1
6283,482,38,10455,1
6284,870,59,15915,2
6285,447,33,9783,1
6286,724,41,12525,0
6287,393,30,7964,1
6288,473,41,13377,0
6289,640,40,9729,0
6290,322,31,9135,1
6291,893,52,15167,2
6292,507,35,8180,1
6293,582,40,12462,0
